shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
control,freeform,cross_xy,factory_prepolish,1,41000,4,1,400,77.69950621235682,0.02711928233011873,0.09073452304307902,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish,1,41000,4,2,400,77.9039187248336,0.02739067034574294,0.09251732659423069,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish,1,41000,4,3,400,77.99999998121824,0.026647412376174743,0.0891923658383706,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish,1,41000,4,4,400,77.99999998121824,0.028634324444003986,0.09703713791239696,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,0,0,400,77.60573950187909,0.026369314090640143,0.08697781165508625,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,0,1,400,77.45146256578899,0.01663201997341457,0.056626026715088235,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,0,2,400,77.46995086402663,0.01723556716473491,0.05787247387964754,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,0,3,400,77.55355305307842,0.017776073582454584,0.059058775135537304,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,0,4,400,77.67864384570984,0.019835227502284426,0.06693974389646339,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,1,0,400,77.38355896856903,0.014681184584228131,0.05022762987085301,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,1,1,400,75.28623233974407,0.01645228549589912,0.056219742358071964,84.0,100.0,100.0,100.0,84.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,1,2,400,75.582480077751,0.014266602533353217,0.04844232252393721,89.25,100.0,100.0,100.0,89.25,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,1,3,400,77.46300952000767,0.01709619969194119,0.057314581487167615,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,1,4,400,77.61203701300326,0.016919614546253493,0.05682940051042797,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,2,0,400,74.1040571538379,0.027125703242831214,0.09123118131355643,82.5,100.0,100.0,100.0,82.5,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,2,1,400,75.84356725540198,0.016653529500423137,0.05689084225271118,91.25,100.0,100.0,100.0,91.25,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,2,2,400,77.35535957462544,0.014630697140671388,0.04966502183005062,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,2,3,400,77.49174463453708,0.0209210338500556,0.07106408584689,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,2,4,400,77.63133852732932,0.01794703209496395,0.060205281034716444,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,3,0,400,77.31133820494901,0.01661445981209987,0.056201465575800164,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,3,1,400,77.41497918053209,0.0183815941126466,0.06258722802471597,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,3,2,400,77.55702866971309,0.015022477212188245,0.05107451950300535,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,3,3,400,77.59017860300462,0.015803524904522925,0.05352643178235184,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,3,4,400,77.61183861128485,0.01969742557817668,0.06704887341622509,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,4,0,400,77.56729995565463,0.02130505486765742,0.07223428082176381,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,4,1,400,77.50363728950346,0.022947983844784872,0.07687846723713018,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,4,2,400,77.62680162113116,0.02007188856949256,0.06786471180917773,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,4,3,400,77.61001963963407,0.018794787051892983,0.06328379840566752,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,41000,4,4,400,77.64111871386541,0.02080174663816325,0.07058041090115728,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,0,0,400,77.61320634255868,0.0265074388249247,0.08742738777554333,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,0,1,400,77.46019060328234,0.01680021180404501,0.05719816497541352,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,0,2,400,77.47244222631774,0.0172906925900983,0.05804743526380848,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,0,3,400,77.55433934712666,0.017795528963191174,0.05912885792004508,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,0,4,400,77.6798634492022,0.019850780300294812,0.06699004273993088,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,1,0,400,77.4051488173306,0.015357398138715166,0.052491473764686984,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,1,1,400,75.2750461569782,0.017205873140856708,0.058705430013836234,83.5,100.0,100.0,100.0,83.5,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,1,2,400,75.5510594281935,0.014446134427121633,0.04903062804013732,89.25,100.0,100.0,100.0,89.25,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,1,3,400,77.46394341189796,0.01711052765742911,0.05737205834216523,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,1,4,400,77.61318327541761,0.01694659659062724,0.056920372968583176,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,2,0,400,72.40384827977115,0.04117303159387217,0.1382832636694834,79.25,95.25,100.0,100.0,79.25,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,2,1,400,75.0218965753701,0.023012281935180852,0.07888011796153525,89.0,98.75,100.0,100.0,89.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,2,2,400,77.36846122890394,0.01496706785640753,0.05079166362873817,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,2,3,400,77.49179644234556,0.020912276080015776,0.071036675298988,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,2,4,400,77.63062408630698,0.017933490347194783,0.060162595903774305,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,3,0,400,77.34361232005669,0.017276446767023626,0.058397324927915994,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,3,1,400,77.43835708485011,0.018969816867813346,0.06457174876733264,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,3,2,400,77.56208566868993,0.015123429309382057,0.05140282888794518,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,3,3,400,77.59167719647893,0.015825331171480075,0.053595603009879866,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,3,4,400,77.61157276026888,0.019677042571075543,0.06697659565099931,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,4,0,400,77.56657792383704,0.021287145658802253,0.07216722453756111,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,4,1,400,77.5091168876076,0.023057903047323216,0.07723772216694899,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,4,2,400,77.62822078338162,0.020088375552229944,0.06791598952798227,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,4,3,400,77.61094775103452,0.01880582482089015,0.06331624298394306,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,41000,4,4,400,77.64246387681635,0.02082421111305252,0.07065599881609862,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,0,0,400,66.94704509275265,0.0843235819217937,0.282732238690396,59.75,83.75,100.0,100.0,59.75,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,0,1,400,69.97282543997424,0.06910132408635086,0.2307488807881259,77.75,84.5,100.0,100.0,77.75,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,0,2,400,77.59374660094997,0.012044113330197857,0.04035861878274567,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,0,3,400,76.94001420742285,0.015264407106229871,0.05196520450905747,97.5,99.0,100.0,100.0,97.5,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,0,4,400,61.50292391528658,0.13670316492943452,0.45079357726496183,51.24999999999999,65.75,100.0,100.0,51.24999999999999,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,1,0,400,66.17563589095475,0.07778523617642415,0.2617869331021984,55.75,86.0,100.0,100.0,55.75,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,1,1,400,66.57988341673429,0.07755318010048966,0.2609212210440148,60.0,84.5,100.0,100.0,60.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,1,2,400,71.30566217814527,0.048468866370081874,0.1635052572085442,78.0,90.75,100.0,100.0,78.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,1,3,400,71.79966864007433,0.046276473106811,0.15753432303791345,81.0,89.25,100.0,100.0,81.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,1,4,400,75.75827501815039,0.02574872057001885,0.08742674472202698,93.5,97.0,100.0,100.0,93.5,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,2,0,400,77.5658624378068,0.010361018351648649,0.03518065263657641,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,2,1,400,77.6483371917197,0.006899983260863299,0.02327638343513051,99.75,100.0,100.0,100.0,99.75,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,2,2,400,74.5079958850669,0.021751560392515804,0.07551037141826819,87.25,98.5,100.0,100.0,87.25,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,2,3,400,77.5108537712968,0.010849543672917312,0.03647584899147768,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,2,4,400,77.59667430538198,0.015451981538305137,0.05182501356228999,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,3,0,400,71.55661527970527,0.029358223782129364,0.09774917065098702,64.0,100.0,100.0,100.0,64.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,3,1,400,72.37904035638991,0.02898150040969523,0.09678001687162052,64.75,100.0,100.0,100.0,64.75,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,3,2,400,75.70619645359416,0.013246918589549744,0.04573669742897908,90.0,100.0,100.0,100.0,90.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,3,3,400,77.44153860194871,0.011243364816183382,0.038364113516875464,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,3,4,400,77.5690945426505,0.00995607762425194,0.033038333055963216,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,4,0,400,77.54015761133851,0.01205300170559669,0.04106014741053201,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,4,1,400,77.46402285855078,0.013018262950768269,0.04376707913872089,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,4,2,400,77.60768858458613,0.012413899078287764,0.04199506820659574,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,4,3,400,74.07997483591903,0.017735886152754995,0.059946505044062605,80.25,100.0,100.0,100.0,80.25,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,41000,4,4,400,70.34792482829164,0.02537572049718119,0.08565179762520338,65.0,100.0,100.0,99.75,65.0,100.0,100.0
