shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
static_cap,freeform,same_xx,factory_prepolish,1,40000,0,0,400,77.72497342708242,0.026681760353494753,0.09018051211018918,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,0,1,400,77.58099111146853,0.02725104464332479,0.09167584667705282,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,0,2,400,77.589062456473,0.022583442007459584,0.07574338821614282,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,0,3,400,77.57496446929821,0.028620307188021218,0.09538781224634306,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,0,4,400,77.64485889847371,0.026775838439068157,0.09017904273926856,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,1,0,400,77.54782365371653,0.02307676383023181,0.0785699451750933,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,1,1,400,77.49594935490246,0.0229641598477502,0.07752049071980716,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,1,2,400,77.40250645725874,0.025970781651540254,0.08708155647904647,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,1,3,400,77.54656008421881,0.022057663737347254,0.07481380652383729,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,1,4,400,77.64286761953855,0.020738285118600385,0.07079714459864363,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,2,0,400,76.88324379527589,0.024459504926021176,0.08278283556036312,96.5,100.0,100.0,100.0,96.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,2,1,400,77.43893848405354,0.019224318463402126,0.0647992885309566,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,2,2,400,77.53655061830442,0.017244912340591587,0.058119455309686464,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,2,3,400,77.44059149788855,0.024208854980758025,0.08253335024369454,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,2,4,400,77.59082993696603,0.022424661877090118,0.0754513686632582,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,3,0,400,71.13927393961409,0.04121033917517781,0.13870027223317125,66.5,100.0,100.0,100.0,66.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,3,1,400,77.51964109181193,0.015866582319570645,0.05331687944192314,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,3,2,400,77.45451881693222,0.021275512204043487,0.07117784392384259,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,3,3,400,77.50184165548599,0.020429945492302714,0.06951326121610282,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,3,4,400,77.57564810990492,0.026246938085405427,0.08861269076705353,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,4,0,400,71.62022536799432,0.03684098953802692,0.12222791180531595,69.5,100.0,100.0,100.0,69.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,4,1,400,77.57351498483995,0.019595790588736842,0.0658036865127674,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,4,2,400,77.65170523386843,0.02266058750008107,0.07680170627323735,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,4,3,400,77.58755372995375,0.02444311446490588,0.0825922826240014,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,40000,4,4,400,77.64469525219498,0.028598390785044146,0.0968039955510561,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,0,0,400,77.71212233258456,0.02645331527811183,0.0894143276289878,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,0,1,400,77.57781383728859,0.027178226895181137,0.09143608681334284,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,0,2,400,77.5758463338124,0.02249863940629894,0.07545215877412854,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,0,3,400,77.58740486699969,0.029060942680233445,0.096831670289315,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,0,4,400,77.66188783933187,0.02725305726510996,0.0917644918511593,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,1,0,400,77.53670558060239,0.022718204512899923,0.07736010417648848,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,1,1,400,77.4404666818929,0.022021691671351998,0.07438758241408344,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,1,2,400,77.21792364142762,0.023093649563140382,0.07747555058689676,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,1,3,400,77.40274591047526,0.020096531244774268,0.06822948011733929,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,1,4,400,77.58530813870365,0.020333673737103455,0.06945039427102778,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,2,0,400,76.88009489229856,0.024339456548175507,0.08238925877812824,96.5,100.0,100.0,100.0,96.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,2,1,400,77.37933248189698,0.017628327207600915,0.05939054113023694,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,2,2,400,76.79057453460777,0.01480098440916881,0.050299845753429884,96.75,100.0,100.0,100.0,96.75,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,2,3,400,68.73463781018226,0.06015774712455415,0.20327774977841734,61.25000000000001,95.5,100.0,100.0,61.25000000000001,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,2,4,400,76.56344027966679,0.02080842248588942,0.0703972014399495,95.75,100.0,100.0,100.0,95.75,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,3,0,400,71.14392878218517,0.0411691169896454,0.13858236768525448,66.5,100.0,100.0,100.0,66.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,3,1,400,77.49815715235631,0.015244817966858903,0.05119812775684384,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,3,2,400,77.32237217952738,0.018589444114575245,0.06206000226592265,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,3,3,400,76.15969428595508,0.02056008883461094,0.07017353486478829,94.5,99.75,100.0,100.0,94.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,3,4,400,69.1836456060312,0.04992111724571068,0.1709338434430993,66.75,97.0,100.0,99.5,66.75,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,4,0,400,71.62057242546868,0.03682979939043498,0.12219479992046718,69.5,100.0,100.0,100.0,69.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,4,1,400,77.57554679313995,0.01965129769940326,0.06598825349869644,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,4,2,400,77.6256934966968,0.022598317724062164,0.07649072416503,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,4,3,400,77.47893233275803,0.023294292309553318,0.07880958195287963,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,4,4,400,77.51127152081993,0.027225617087100078,0.09213905900821123,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,0,0,400,77.71237714601263,0.026457318506069537,0.08942955685880975,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,0,1,400,77.57859871813885,0.02719796756275006,0.09149684670591535,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,0,2,400,77.57867747988776,0.02257161957670859,0.07568369256843072,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,0,3,400,77.59013237579684,0.029116359868668208,0.09700630830969878,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,0,4,400,77.6629183352467,0.027279643544435718,0.09184921156626706,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,1,0,400,77.53766073250189,0.022740658439239243,0.0774313893841454,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,1,1,400,77.44786450400937,0.022197431641938388,0.07496800310365835,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,1,2,400,77.25682227163456,0.02395320771174632,0.08023182416259385,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,1,3,400,77.44397046560209,0.020997452613218715,0.07124074483463218,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,1,4,400,77.6014734206616,0.020802303340994283,0.07102207956066012,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,2,0,400,76.88048353094338,0.024356282704579398,0.0824483232103203,96.5,100.0,100.0,100.0,96.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,2,1,400,77.39921939308323,0.018108801296880882,0.06098181754248778,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,2,2,400,76.5216136010321,0.018223256756098517,0.06220010568998134,95.0,100.0,100.0,100.0,95.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,2,3,400,65.55034215864652,0.09371447194670876,0.314988202514293,59.75,80.5,100.0,100.0,59.75,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,2,4,400,76.3839273475908,0.024196892760676443,0.0818286071467944,95.5,99.5,100.0,100.0,95.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,3,0,400,71.14373394213727,0.041185354785857914,0.13862866625810952,66.5,100.0,100.0,100.0,66.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,3,1,400,77.51091875158404,0.015553803937325472,0.0522234407776387,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,3,2,400,77.37105852626242,0.019925447631203335,0.06647553871266532,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,3,3,400,75.8772622059863,0.02587094072853227,0.08815958691934427,94.0,98.75,100.0,100.0,94.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,3,4,400,66.90436521809492,0.0746991911919213,0.2544904191139117,66.25,87.5,100.0,99.25,66.25,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,4,0,400,71.622247994898,0.03683626141368914,0.12221150794177994,69.5,100.0,100.0,100.0,69.5,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,4,1,400,77.5775689194963,0.019711764198808397,0.06618974685661996,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,4,2,400,77.63366031451986,0.02286575240711189,0.07739064132424658,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,4,3,400,77.50637405053747,0.02400059621553654,0.08115091487722836,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,4,4,400,77.53388293203126,0.027865787842035656,0.09426398385387086,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,0,0,400,77.64689253840326,0.01768846349175684,0.05966474282218995,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,0,1,400,75.02480638516619,0.013684976877991044,0.0459252985989706,88.0,100.0,100.0,100.0,88.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,0,2,400,65.97674399783304,0.018515410711198103,0.06192700352561555,68.75,100.0,100.0,98.0,68.75,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,0,3,400,71.21162997591554,0.015919831434219923,0.05439175998669249,75.5,100.0,100.0,100.0,75.5,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,0,4,400,77.71352862242583,0.015466901640881959,0.052088603031944986,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,1,0,400,77.58530462737136,0.013317714786783319,0.04532943481509065,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,1,1,400,71.34669765170446,0.05714767327919546,0.1936771169725392,80.75,88.5,100.0,100.0,80.75,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,1,2,400,77.62699866754495,0.01300169499630698,0.04390346227530104,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,1,3,400,77.59335791319936,0.01406932183314644,0.04762095422772111,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,1,4,400,77.64685887008912,0.014351203914350106,0.04876111304276403,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,2,0,400,77.55995030337039,0.014042362674875457,0.04745287634267177,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,2,1,400,65.91866522241037,0.10271528174609745,0.3342623456832956,64.0,75.25,100.0,100.0,64.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,2,2,400,71.00640219154067,0.040361922660448496,0.13669537369637183,63.5,100.0,100.0,100.0,63.5,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,2,3,400,74.72757268667044,0.01820987012108616,0.06133932760435856,78.75,100.0,100.0,100.0,78.75,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,2,4,400,77.56974178394614,0.012171078109674998,0.04083397143931819,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,3,0,400,77.4690249879803,0.011183484593906097,0.03731964438422481,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,3,1,400,72.91670913361082,0.028642349665057062,0.09710333743796268,73.25,100.0,100.0,100.0,73.25,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,3,2,400,69.9975733136407,0.035142554606545584,0.11786159192932188,43.75,100.0,100.0,99.5,43.75,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,3,3,400,69.09089517009625,0.052356441237923004,0.17702833614741337,59.5,96.75,100.0,100.0,59.5,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,40000,3,4,400,67.12628279089422,0.06741132080788241,0.21999261168972667,53.0,94.0,100.0,100.0,53.0,100.0,100.0
