env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,base_micro_ra_um,base_micro_rz_um,individual_scratch_initial_max_um,mar_density_mean,mar_severity_initial_mean,mar_severity_remaining_mean,q_mar_mean,profile_gu
0,initial,0,2,2,0.0,0.0,0.07426019852864087,0.33330545095167896,0.06671723989828218,0.247729695101314,0.0,0.00010169346670604984,0.040677386682419936,43.44576232239944,0.0,0.0,0.0,0.0743775577168996,0.33324633221825184,0.04843367929776741,0.0,0.0,0.0,1.0,53.78136876684354
0,initial,0,2,3,0.0,0.0,0.19304769103748362,1.018739506690552,0.17953711749556533,0.9621921414212261,0.0,0.0903056098354942,1.7172126852455263,42.56402505113351,0.0,0.0,0.0,0.044938968228760194,0.2136679475546624,1.8458759457190193,0.0,0.0,0.0,1.0,39.96373203272644
0,initial,0,2,4,0.0,0.0,0.06513054765360328,0.2595247685261441,0.054334011862786726,0.2294957199413512,0.0,0.0,0.0,42.51236702572646,0.0,0.0,0.0,0.06513054765358985,0.25952476852615536,2.5125049018009714e-12,0.0,0.0,0.0,1.0,78.0
0,initial,0,3,0,0.0,0.0,0.1468672141588911,0.7553413912656961,0.13509596280452324,0.717463423436586,0.0,0.05955381740496929,0.6346095383121011,46.64932437930507,0.0,0.0,0.0,0.06495176117060937,0.2789180189126498,0.8033593647938971,0.0,0.0,0.0,1.0,50.21081123190021
0,initial,0,3,1,0.0,0.0,0.12462828036197773,0.6516478748924741,0.11070997823373009,0.6093592228768282,0.0,0.03659824078677427,0.7504150040180931,45.867511079066446,0.0,0.0,0.0,0.07462098753871566,0.2736867969235894,0.8029454795924451,0.0,0.0,0.0,1.0,43.40397247208803
0,initial,0,3,2,0.0,0.0,0.10043859412334295,0.4496010935647526,0.09484765419601704,0.4302570839805242,0.0,0.023295839414369586,0.71760048119929,44.6724675336946,0.0,0.0,0.0,0.06910754671415388,0.298068917137166,0.7469028362960928,0.0,0.0,0.0,1.0,41.82289677974515
0,initial,0,3,3,0.0,0.0,0.1038916589263983,0.5132003919301672,0.10330168606089465,0.5091487254998907,0.0,0.03676801355431416,0.7799761026489612,43.829514257805414,0.0,0.0,0.0,0.062278558537301895,0.24604308910146314,0.7997010427844984,0.0,0.0,0.0,1.0,39.246838283952506
0,initial,0,3,4,0.0,0.0,0.06750418830623113,0.2910283538956928,0.05844762205285627,0.26362206363755547,0.0,0.0,0.0,43.8109829167907,0.0,0.0,0.0,0.06750418830623113,0.2910283538956928,6.689307386940986e-67,0.0,0.0,0.0,1.0,78.0
0,initial,0,4,0,0.0,0.0,0.07372049528103414,0.508533954528176,0.0675423152811422,0.33731751265663346,0.0,0.0026868079844002547,0.3005719020085654,46.84930148394561,0.0,0.0,0.0,0.06986123256495741,0.3831129402781499,0.39993901223104456,0.0,0.0,0.0,1.0,58.31901594758784
0,initial,0,4,1,0.0,0.0,0.09505886729556715,0.4873692376287281,0.09205632141635314,0.4736935217947674,0.0,0.0035057339715812152,0.29550690728296136,45.72068041291101,0.0,0.0,0.0,0.09054659153106183,0.40325269364260674,0.5408812639773231,0.0,0.0,0.0,1.0,63.73037230449124
0,initial,0,4,2,0.0,0.0,0.14392641358173033,0.608740546011052,0.13801193084770688,0.5826658704283925,0.0,0.0544215918018109,0.85715973363181,44.36027160467968,0.0,0.0,0.0,0.07680111603898201,0.3305443564533598,0.7994999276734944,0.0,0.0,0.0,1.0,25.42828504259141
0,initial,0,4,3,0.0,0.0,0.06936929473602652,0.3969614179441905,0.060027483137300844,0.35994425295188653,0.0,0.007551261177582123,0.33359130414187066,43.625887955389715,0.0,0.0,0.0,0.05664004307157846,0.2631465240872862,0.4326380323908751,0.0,0.0,0.0,1.0,57.42258838140892
0,initial,0,4,4,0.0,0.0,0.04611930663542495,0.23260988403530353,0.0458706214223652,0.22375179155966224,0.0,0.0,0.0,43.5908288578977,0.0,0.0,0.0,0.04611930663542495,0.23260988403530353,4.8761067408662956e-188,0.0,0.0,0.0,1.0,78.0
